client_id,cutoff_date,target_next_recurring_merchant
U005756,2025-10-01,gym
U005757,2025-10-01,insurance
U005758,2025-10-01,none
U005759,2025-10-01,none
U005760,2025-10-01,none
U005761,2025-10-01,streaming
U005762,2025-10-01,none
U005763,2025-10-01,software
U005764,2025-10-01,none
U005765,2025-10-01,cloud
U005766,2025-10-01,insurance
U005767,2025-10-01,insurance
U005768,2025-10-01,software
U005769,2025-10-01,gym
U005770,2025-10-01,none
U005771,2025-10-01,cloud
U005772,2025-10-01,gym
U005773,2025-10-01,none
U005774,2025-10-01,insurance
U005775,2025-10-01,software
U005776,2025-10-01,none
U005777,2025-10-01,none
U005778,2025-10-01,mobile
U005779,2025-10-01,software
U005780,2025-10-01,none
U005781,2025-10-01,none
U005782,2025-10-01,none
U005783,2025-10-01,music
U005784,2025-10-01,none
U005785,2025-10-01,mobile
U005786,2025-10-01,none
U005787,2025-10-01,gym
U005788,2025-10-01,cloud
U005789,2025-10-01,music
U005790,2025-10-01,streaming
U005791,2025-10-01,none
U005792,2025-10-01,none
U005793,2025-10-01,insurance
U005794,2025-10-01,none
U005795,2025-10-01,software
U005796,2025-10-01,music
U005797,2025-10-01,software
U005798,2025-10-01,insurance
U005799,2025-10-01,gym
U005800,2025-10-01,mobile
U005801,2025-10-01,mobile
U005802,2025-10-01,streaming
U005803,2025-10-01,none
U005804,2025-10-01,mobile
U005805,2025-10-01,cloud
U005806,2025-10-01,mobile
U005807,2025-10-01,insurance
U005808,2025-10-01,streaming
U005809,2025-10-01,music
U005810,2025-10-01,mobile
U005811,2025-10-01,streaming
U005812,2025-10-01,music
U005813,2025-10-01,software
U005814,2025-10-01,none
U005815,2025-10-01,software
U005816,2025-10-01,software
U005817,2025-10-01,software
U005818,2025-10-01,none
U005819,2025-10-01,software
U005820,2025-10-01,mobile
U005821,2025-10-01,none
U005822,2025-10-01,software
U005823,2025-10-01,music
U005824,2025-10-01,software
U005825,2025-10-01,streaming
U005826,2025-10-01,mobile
U005827,2025-10-01,none
U005828,2025-10-01,none
U005829,2025-10-01,mobile
U005830,2025-10-01,music
U005831,2025-10-01,cloud
U005832,2025-10-01,none
U005833,2025-10-01,none
U005834,2025-10-01,music
U005835,2025-10-01,none
U005836,2025-10-01,none
U005837,2025-10-01,none
U005838,2025-10-01,gym
U005839,2025-10-01,cloud
U005840,2025-10-01,gym
U005841,2025-10-01,mobile
U005842,2025-10-01,insurance
U005843,2025-10-01,gym
U005844,2025-10-01,music
U005845,2025-10-01,none
U005846,2025-10-01,none
U005847,2025-10-01,none
U005848,2025-10-01,gym
U005849,2025-10-01,gym
U005850,2025-10-01,none
U005851,2025-10-01,mobile
U005852,2025-10-01,none
U005853,2025-10-01,mobile
U005854,2025-10-01,none
U005855,2025-10-01,none
U005856,2025-10-01,music
U005857,2025-10-01,insurance
U005858,2025-10-01,insurance
U005859,2025-10-01,mobile
U005860,2025-10-01,software
U005861,2025-10-01,none
U005862,2025-10-01,none
U005863,2025-10-01,cloud
U005864,2025-10-01,music
U005865,2025-10-01,software
U005866,2025-10-01,none
U005867,2025-10-01,none
U005868,2025-10-01,insurance
U005869,2025-10-01,none
U005870,2025-10-01,cloud
U005871,2025-10-01,cloud
U005872,2025-10-01,music
U005873,2025-10-01,mobile
U005874,2025-10-01,music
U005875,2025-10-01,none
U005876,2025-10-01,software
U005877,2025-10-01,streaming
U005878,2025-10-01,mobile
U005879,2025-10-01,software
U005880,2025-10-01,none
U005881,2025-10-01,music
U005882,2025-10-01,software
U005883,2025-10-01,insurance
U005884,2025-10-01,gym
U005885,2025-10-01,software
U005886,2025-10-01,cloud
U005887,2025-10-01,music
U005888,2025-10-01,gym
U005889,2025-10-01,software
U005890,2025-10-01,mobile
U005891,2025-10-01,software
U005892,2025-10-01,software
U005893,2025-10-01,cloud
U005894,2025-10-01,mobile
U005895,2025-10-01,none
U005896,2025-10-01,gym
U005897,2025-10-01,none
U005898,2025-10-01,music
U005899,2025-10-01,software
U005900,2025-10-01,none
U005901,2025-10-01,software
U005902,2025-10-01,none
U005903,2025-10-01,insurance
U005904,2025-10-01,none
U005905,2025-10-01,none
U005906,2025-10-01,software
U005907,2025-10-01,software
U005908,2025-10-01,none
U005909,2025-10-01,none
U005910,2025-10-01,none
U005911,2025-10-01,music
U005912,2025-10-01,gym
U005913,2025-10-01,software
U005914,2025-10-01,streaming
U005915,2025-10-01,gym
U005916,2025-10-01,mobile
U005917,2025-10-01,software
U005918,2025-10-01,software
U005919,2025-10-01,cloud
U005920,2025-10-01,insurance
U005921,2025-10-01,none
U005922,2025-10-01,none
U005923,2025-10-01,none
U005924,2025-10-01,cloud
U005925,2025-10-01,none
U005926,2025-10-01,insurance
U005927,2025-10-01,none
U005928,2025-10-01,none
U005929,2025-10-01,gym
U005930,2025-10-01,streaming
U005931,2025-10-01,none
U005932,2025-10-01,none
U005933,2025-10-01,insurance
U005934,2025-10-01,music
U005935,2025-10-01,cloud
U005936,2025-10-01,cloud
U005937,2025-10-01,software
U005938,2025-10-01,software
U005939,2025-10-01,none
U005940,2025-10-01,gym
U005941,2025-10-01,none
U005942,2025-10-01,insurance
U005943,2025-10-01,music
U005944,2025-10-01,gym
U005945,2025-10-01,mobile
U005946,2025-10-01,gym
U005947,2025-10-01,none
U005948,2025-10-01,music
U005949,2025-10-01,insurance
U005950,2025-10-01,none
U005951,2025-10-01,software
U005952,2025-10-01,cloud
U005953,2025-10-01,none
U005954,2025-10-01,music
U005955,2025-10-01,gym
U005956,2025-10-01,mobile
U005957,2025-10-01,none
U005958,2025-10-01,music
U005959,2025-10-01,cloud
U005960,2025-10-01,none
U005961,2025-10-01,software
U005962,2025-10-01,cloud
U005963,2025-10-01,none
U005964,2025-10-01,gym
U005965,2025-10-01,insurance
U005966,2025-10-01,music
U005967,2025-10-01,software
U005968,2025-10-01,gym
U005969,2025-10-01,none
U005970,2025-10-01,none
U005971,2025-10-01,none
U005972,2025-10-01,none
U005973,2025-10-01,gym
U005974,2025-10-01,none
U005975,2025-10-01,none
U005976,2025-10-01,none
U005977,2025-10-01,none
U005978,2025-10-01,software
U005979,2025-10-01,gym
U005980,2025-10-01,none
U005981,2025-10-01,none
U005982,2025-10-01,mobile
U005983,2025-10-01,gym
U005984,2025-10-01,insurance
U005985,2025-10-01,none
U005986,2025-10-01,streaming
U005987,2025-10-01,mobile
U005988,2025-10-01,mobile
U005989,2025-10-01,none
U005990,2025-10-01,none
U005991,2025-10-01,none
U005992,2025-10-01,cloud
U005993,2025-10-01,gym
U005994,2025-10-01,streaming
U005995,2025-10-01,insurance
U005996,2025-10-01,gym
U005997,2025-10-01,none
U005998,2025-10-01,none
U005999,2025-10-01,streaming
U006000,2025-10-01,streaming
U006001,2025-10-01,none
U006002,2025-10-01,none
U006003,2025-10-01,none
U006004,2025-10-01,streaming
U006005,2025-10-01,cloud
U006006,2025-10-01,streaming
U006007,2025-10-01,streaming
U006008,2025-10-01,none
U006009,2025-10-01,music
U006010,2025-10-01,gym
U006011,2025-10-01,gym
U006012,2025-10-01,software
U006013,2025-10-01,gym
U006014,2025-10-01,none
U006015,2025-10-01,streaming
U006016,2025-10-01,streaming
U006017,2025-10-01,none
U006018,2025-10-01,music
U006019,2025-10-01,mobile
U006020,2025-10-01,software
U006021,2025-10-01,streaming
U006022,2025-10-01,cloud
U006023,2025-10-01,streaming
U006024,2025-10-01,none
U006025,2025-10-01,gym
U006026,2025-10-01,none
U006027,2025-10-01,cloud
U006028,2025-10-01,insurance
U006029,2025-10-01,software
U006030,2025-10-01,none
U006031,2025-10-01,none
U006032,2025-10-01,none
U006033,2025-10-01,insurance
U006034,2025-10-01,mobile
U006035,2025-10-01,gym
U006036,2025-10-01,software
U006037,2025-10-01,gym
U006038,2025-10-01,gym
U006039,2025-10-01,mobile
U006040,2025-10-01,gym
U006041,2025-10-01,music
U006042,2025-10-01,gym
U006043,2025-10-01,none
U006044,2025-10-01,insurance
U006045,2025-10-01,insurance
U006046,2025-10-01,mobile
U006047,2025-10-01,none
U006048,2025-10-01,cloud
U006049,2025-10-01,software
U006050,2025-10-01,music
U006051,2025-10-01,none
U006052,2025-10-01,none
U006053,2025-10-01,gym
U006054,2025-10-01,none
U006055,2025-10-01,music
U006056,2025-10-01,music
U006057,2025-10-01,streaming
U006058,2025-10-01,gym
U006059,2025-10-01,insurance
U006060,2025-10-01,cloud
U006061,2025-10-01,none
U006062,2025-10-01,software
U006063,2025-10-01,gym
U006064,2025-10-01,none
U006065,2025-10-01,none
U006066,2025-10-01,gym
U006067,2025-10-01,gym
U006068,2025-10-01,music
U006069,2025-10-01,gym
U006070,2025-10-01,none
U006071,2025-10-01,music
U006072,2025-10-01,cloud
U006073,2025-10-01,music
U006074,2025-10-01,cloud
U006075,2025-10-01,cloud
U006076,2025-10-01,streaming
U006077,2025-10-01,streaming
U006078,2025-10-01,none
U006079,2025-10-01,none
U006080,2025-10-01,none
U006081,2025-10-01,software
U006082,2025-10-01,streaming
U006083,2025-10-01,none
U006084,2025-10-01,insurance
U006085,2025-10-01,streaming
U006086,2025-10-01,gym
U006087,2025-10-01,music
U006088,2025-10-01,cloud
U006089,2025-10-01,none
U006090,2025-10-01,gym
U006091,2025-10-01,software
U006092,2025-10-01,mobile
U006093,2025-10-01,cloud
U006094,2025-10-01,none
U006095,2025-10-01,cloud
U006096,2025-10-01,software
U006097,2025-10-01,software
U006098,2025-10-01,cloud
U006099,2025-10-01,streaming
U006100,2025-10-01,none
U006101,2025-10-01,none
U006102,2025-10-01,mobile
U006103,2025-10-01,cloud
U006104,2025-10-01,music
U006105,2025-10-01,insurance
U006106,2025-10-01,none
U006107,2025-10-01,mobile
U006108,2025-10-01,streaming
U006109,2025-10-01,gym
U006110,2025-10-01,mobile
U006111,2025-10-01,gym
U006112,2025-10-01,music
U006113,2025-10-01,none
U006114,2025-10-01,streaming
U006115,2025-10-01,mobile
U006116,2025-10-01,mobile
U006117,2025-10-01,insurance
U006118,2025-10-01,none
U006119,2025-10-01,none
U006120,2025-10-01,none
U006121,2025-10-01,streaming
U006122,2025-10-01,mobile
U006123,2025-10-01,insurance
U006124,2025-10-01,none
U006125,2025-10-01,mobile
U006126,2025-10-01,none
U006127,2025-10-01,music
U006128,2025-10-01,none
U006129,2025-10-01,cloud
U006130,2025-10-01,gym
U006131,2025-10-01,insurance
U006132,2025-10-01,none
U006133,2025-10-01,software
U006134,2025-10-01,software
U006135,2025-10-01,none
U006136,2025-10-01,insurance
U006137,2025-10-01,mobile
U006138,2025-10-01,gym
U006139,2025-10-01,insurance
U006140,2025-10-01,software
U006141,2025-10-01,streaming
U006142,2025-10-01,none
U006143,2025-10-01,none
U006144,2025-10-01,insurance
U006145,2025-10-01,software
U006146,2025-10-01,streaming
U006147,2025-10-01,none
U006148,2025-10-01,software
U006149,2025-10-01,none
U006150,2025-10-01,none
U006151,2025-10-01,software
U006152,2025-10-01,gym
U006153,2025-10-01,insurance
U006154,2025-10-01,mobile
U006155,2025-10-01,none
U006156,2025-10-01,cloud
U006157,2025-10-01,gym
U006158,2025-10-01,none
U006159,2025-10-01,mobile
U006160,2025-10-01,none
U006161,2025-10-01,music
U006162,2025-10-01,software
U006163,2025-10-01,music
U006164,2025-10-01,insurance
U006165,2025-10-01,none
U006166,2025-10-01,gym
U006167,2025-10-01,cloud
U006168,2025-10-01,gym
U006169,2025-10-01,cloud
U006170,2025-10-01,software
U006171,2025-10-01,software
U006172,2025-10-01,insurance
U006173,2025-10-01,music
U006174,2025-10-01,insurance
U006175,2025-10-01,software
U006176,2025-10-01,streaming
U006177,2025-10-01,software
U006178,2025-10-01,music
U006179,2025-10-01,music
U006180,2025-10-01,none
U006181,2025-10-01,cloud
U006182,2025-10-01,none
U006183,2025-10-01,none
U006184,2025-10-01,none
U006185,2025-10-01,cloud
U006186,2025-10-01,none
U006187,2025-10-01,cloud
U006188,2025-10-01,none
U006189,2025-10-01,none
U006190,2025-10-01,none
U006191,2025-10-01,mobile
U006192,2025-10-01,none
U006193,2025-10-01,mobile
U006194,2025-10-01,gym
U006195,2025-10-01,none
U006196,2025-10-01,cloud
U006197,2025-10-01,music
U006198,2025-10-01,none
U006199,2025-10-01,none
U006200,2025-10-01,none
U006201,2025-10-01,none
U006202,2025-10-01,none
U006203,2025-10-01,streaming
U006204,2025-10-01,cloud
U006205,2025-10-01,none
U006206,2025-10-01,software
U006207,2025-10-01,mobile
U006208,2025-10-01,insurance
U006209,2025-10-01,none
U006210,2025-10-01,music
U006211,2025-10-01,software
U006212,2025-10-01,mobile
U006213,2025-10-01,streaming
U006214,2025-10-01,none
U006215,2025-10-01,none
U006216,2025-10-01,software
U006217,2025-10-01,none
U006218,2025-10-01,none
U006219,2025-10-01,music
U006220,2025-10-01,insurance
U006221,2025-10-01,none
U006222,2025-10-01,streaming
U006223,2025-10-01,cloud
U006224,2025-10-01,none
U006225,2025-10-01,cloud
U006226,2025-10-01,none
U006227,2025-10-01,cloud
U006228,2025-10-01,insurance
U006229,2025-10-01,none
U006230,2025-10-01,insurance
U006231,2025-10-01,cloud
U006232,2025-10-01,cloud
U006233,2025-10-01,gym
U006234,2025-10-01,mobile
U006235,2025-10-01,none
U006236,2025-10-01,none
U006237,2025-10-01,none
U006238,2025-10-01,cloud
U006239,2025-10-01,mobile
U006240,2025-10-01,software
U006241,2025-10-01,none
U006242,2025-10-01,none
U006243,2025-10-01,none
U006244,2025-10-01,music
U006245,2025-10-01,gym
U006246,2025-10-01,none
U006247,2025-10-01,software
U006248,2025-10-01,streaming
U006249,2025-10-01,software
U006250,2025-10-01,cloud
U006251,2025-10-01,insurance
U006252,2025-10-01,streaming
U006253,2025-10-01,none
U006254,2025-10-01,software
U006255,2025-10-01,none
U006256,2025-10-01,none
U006257,2025-10-01,streaming
U006258,2025-10-01,none
U006259,2025-10-01,music
U006260,2025-10-01,none
U006261,2025-10-01,streaming
U006262,2025-10-01,cloud
U006263,2025-10-01,none
U006264,2025-10-01,cloud
U006265,2025-10-01,streaming
U006266,2025-10-01,gym
U006267,2025-10-01,streaming
U006268,2025-10-01,software
U006269,2025-10-01,gym
U006270,2025-10-01,cloud
U006271,2025-10-01,none
U006272,2025-10-01,music
U006273,2025-10-01,music
U006274,2025-10-01,cloud
U006275,2025-10-01,gym
U006276,2025-10-01,cloud
U006277,2025-10-01,music
U006278,2025-10-01,insurance
U006279,2025-10-01,none
U006280,2025-10-01,none
U006281,2025-10-01,none
U006282,2025-10-01,gym
U006283,2025-10-01,music
U006284,2025-10-01,none
U006285,2025-10-01,music
U006286,2025-10-01,none
U006287,2025-10-01,none
U006288,2025-10-01,none
U006289,2025-10-01,none
U006290,2025-10-01,music
U006291,2025-10-01,mobile
U006292,2025-10-01,insurance
U006293,2025-10-01,insurance
U006294,2025-10-01,streaming
U006295,2025-10-01,cloud
U006296,2025-10-01,none
U006297,2025-10-01,music
U006298,2025-10-01,none
U006299,2025-10-01,none
U006300,2025-10-01,cloud
U006301,2025-10-01,streaming
U006302,2025-10-01,cloud
U006303,2025-10-01,insurance
U006304,2025-10-01,software
U006305,2025-10-01,software
U006306,2025-10-01,gym
U006307,2025-10-01,mobile
U006308,2025-10-01,insurance
U006309,2025-10-01,streaming
U006310,2025-10-01,insurance
U006311,2025-10-01,music
U006312,2025-10-01,mobile
U006313,2025-10-01,cloud
U006314,2025-10-01,cloud
U006315,2025-10-01,insurance
U006316,2025-10-01,none
U006317,2025-10-01,gym
U006318,2025-10-01,insurance
U006319,2025-10-01,music
U006320,2025-10-01,gym
U006321,2025-10-01,cloud
U006322,2025-10-01,none
U006323,2025-10-01,music
U006324,2025-10-01,insurance
U006325,2025-10-01,mobile
U006326,2025-10-01,software
U006327,2025-10-01,none
U006328,2025-10-01,music
U006329,2025-10-01,gym
U006330,2025-10-01,gym
U006331,2025-10-01,gym
U006332,2025-10-01,none
U006333,2025-10-01,insurance
U006334,2025-10-01,cloud
U006335,2025-10-01,streaming
U006336,2025-10-01,cloud
U006337,2025-10-01,mobile
U006338,2025-10-01,insurance
U006339,2025-10-01,none
U006340,2025-10-01,insurance
U006341,2025-10-01,software
U006342,2025-10-01,none
U006343,2025-10-01,insurance
U006344,2025-10-01,none
U006345,2025-10-01,streaming
U006346,2025-10-01,none
U006347,2025-10-01,none
U006348,2025-10-01,software
U006349,2025-10-01,mobile
U006350,2025-10-01,streaming
U006351,2025-10-01,gym
U006352,2025-10-01,none
U006353,2025-10-01,streaming
U006354,2025-10-01,none
U006355,2025-10-01,gym
U006356,2025-10-01,gym
U006357,2025-10-01,music
U006358,2025-10-01,insurance
U006359,2025-10-01,insurance
U006360,2025-10-01,music
U006361,2025-10-01,none
U006362,2025-10-01,mobile
U006363,2025-10-01,none
U006364,2025-10-01,none
U006365,2025-10-01,none
U006366,2025-10-01,none
U006367,2025-10-01,none
U006368,2025-10-01,streaming
U006369,2025-10-01,gym
U006370,2025-10-01,mobile
U006371,2025-10-01,cloud
U006372,2025-10-01,mobile
U006373,2025-10-01,insurance
U006374,2025-10-01,gym
U006375,2025-10-01,mobile
U006376,2025-10-01,none
U006377,2025-10-01,cloud
U006378,2025-10-01,streaming
U006379,2025-10-01,cloud
U006380,2025-10-01,music
U006381,2025-10-01,none
U006382,2025-10-01,software
U006383,2025-10-01,music
U006384,2025-10-01,software
U006385,2025-10-01,streaming
U006386,2025-10-01,software
U006387,2025-10-01,mobile
U006388,2025-10-01,music
U006389,2025-10-01,none
U006390,2025-10-01,none
U006391,2025-10-01,gym
U006392,2025-10-01,none
U006393,2025-10-01,cloud
U006394,2025-10-01,music
U006395,2025-10-01,streaming
U006396,2025-10-01,mobile
U006397,2025-10-01,software
U006398,2025-10-01,mobile
U006399,2025-10-01,gym
U006400,2025-10-01,streaming
U006401,2025-10-01,software
U006402,2025-10-01,cloud
U006403,2025-10-01,gym
U006404,2025-10-01,none
U006405,2025-10-01,gym
U006406,2025-10-01,none
U006407,2025-10-01,cloud
U006408,2025-10-01,gym
U006409,2025-10-01,software
U006410,2025-10-01,none
U006411,2025-10-01,none
U006412,2025-10-01,mobile
U006413,2025-10-01,gym
U006414,2025-10-01,mobile
U006415,2025-10-01,none
U006416,2025-10-01,none
U006417,2025-10-01,cloud
U006418,2025-10-01,none
U006419,2025-10-01,none
U006420,2025-10-01,music
U006421,2025-10-01,none
U006422,2025-10-01,none
U006423,2025-10-01,gym
U006424,2025-10-01,none
U006425,2025-10-01,gym
U006426,2025-10-01,none
U006427,2025-10-01,software
U006428,2025-10-01,music
U006429,2025-10-01,mobile
U006430,2025-10-01,music
U006431,2025-10-01,none
U006432,2025-10-01,software
U006433,2025-10-01,mobile
U006434,2025-10-01,none
U006435,2025-10-01,none
U006436,2025-10-01,music
U006437,2025-10-01,gym
U006438,2025-10-01,none
U006439,2025-10-01,none
U006440,2025-10-01,none
U006441,2025-10-01,gym
U006442,2025-10-01,none
U006443,2025-10-01,streaming
U006444,2025-10-01,none
U006445,2025-10-01,software
U006446,2025-10-01,music
U006447,2025-10-01,none
U006448,2025-10-01,music
U006449,2025-10-01,mobile
U006450,2025-10-01,software
U006451,2025-10-01,gym
U006452,2025-10-01,streaming
U006453,2025-10-01,gym
U006454,2025-10-01,gym
U006455,2025-10-01,gym
U006456,2025-10-01,none
U006457,2025-10-01,software
U006458,2025-10-01,music
U006459,2025-10-01,mobile
U006460,2025-10-01,streaming
U006461,2025-10-01,none
U006462,2025-10-01,none
U006463,2025-10-01,streaming
U006464,2025-10-01,software
U006465,2025-10-01,music
U006466,2025-10-01,insurance
U006467,2025-10-01,none
U006468,2025-10-01,none
U006469,2025-10-01,streaming
U006470,2025-10-01,none
U006471,2025-10-01,mobile
U006472,2025-10-01,gym
U006473,2025-10-01,streaming
U006474,2025-10-01,music
U006475,2025-10-01,none
U006476,2025-10-01,none
U006477,2025-10-01,none
U006478,2025-10-01,none
U006479,2025-10-01,none
U006480,2025-10-01,mobile
U006481,2025-10-01,gym
U006482,2025-10-01,none
U006483,2025-10-01,insurance
U006484,2025-10-01,software
U006485,2025-10-01,none
U006486,2025-10-01,mobile
U006487,2025-10-01,insurance
U006488,2025-10-01,mobile
U006489,2025-10-01,none
U006490,2025-10-01,music
U006491,2025-10-01,software
U006492,2025-10-01,music
U006493,2025-10-01,none
U006494,2025-10-01,insurance
U006495,2025-10-01,music
U006496,2025-10-01,mobile
U006497,2025-10-01,mobile
U006498,2025-10-01,cloud
U006499,2025-10-01,software
U006500,2025-10-01,software
U006501,2025-10-01,insurance
U006502,2025-10-01,gym
U006503,2025-10-01,none
U006504,2025-10-01,gym
U006505,2025-10-01,cloud
U006506,2025-10-01,none
